,Fitness,HD,Variants
830,0.00207,2.0,QDVV
831,0.0241,2.0,QDWV
832,0.0141,2.0,QDYV
833,0.0925,2.0,QEGV
834,1.074085312,2.0,QFGV
835,0.0699,2.0,QGGV
836,1.033930437,2.0,QHGV
837,0.497373506,2.0,QIGV
838,0.31276835,2.0,QKGV
839,0.0762,2.0,QLGV
840,0.175057286,2.0,QMGV
841,0.23487901,2.0,QNGV
842,0.0222,2.0,QPGV
843,0.22947876600000003,2.0,QQGV
844,0.46166519200000006,2.0,QRGV
845,0.510694049,2.0,QSGV
846,0.255453572,2.0,QTGV
847,0.5721012120000001,2.0,QVGV
848,1.3273024420000001,2.0,QWGV
849,1.933810196,2.0,QYGV
850,0.521429688,2.0,RAGV
851,0.582457703,2.0,RCGV
852,0.00228,2.0,RDAV
853,0.0119,2.0,RDCV
854,0.0016600000000000002,2.0,RDDV
855,0.0015400000000000001,2.0,RDEV
856,0.0102,2.0,RDFV
857,0.0176,2.0,RDGA
858,0.157023227,2.0,RDGC
859,0.00548,2.0,RDGD
860,0.00286,2.0,RDGE
861,0.0997,2.0,RDGF
862,0.00715,2.0,RDGG
863,0.03,2.0,RDGH
864,0.0443,2.0,RDGI
865,0.00172,2.0,RDGK
866,0.115550214,2.0,RDGL
867,0.317500272,2.0,RDGM
868,0.00695,2.0,RDGN
869,0.00303,2.0,RDGP
870,0.0627,2.0,RDGQ
871,0.00235,2.0,RDGR
872,0.0101,2.0,RDGS
873,0.0153,2.0,RDGT
874,0.0739,2.0,RDGW
875,0.00351,2.0,RDGY
876,0.00126,2.0,RDHV
877,0.00148,2.0,RDIV
878,0.002,2.0,RDKV
879,0.00375,2.0,RDLV
880,0.00259,2.0,RDMV
881,0.0009539999999999999,2.0,RDNV
882,0.00155,2.0,RDPV
883,0.0020800000000000003,2.0,RDQV
884,0.0015,2.0,RDRV
885,0.0019199999999999998,2.0,RDSV
886,0.0020399999999999997,2.0,RDTV
887,0.00237,2.0,RDVV
888,0.00402,2.0,RDWV
889,0.00735,2.0,RDYV
890,0.11550181400000001,2.0,REGV
891,1.3816297530000001,2.0,RFGV
892,0.0588,2.0,RGGV
893,1.331554112,2.0,RHGV
894,0.654597448,2.0,RIGV
895,0.481059819,2.0,RKGV
896,0.10920922,2.0,RLGV
897,0.25454503,2.0,RMGV
898,0.24149308,2.0,RNGV
899,0.0031899999999999997,2.0,RPGV
900,0.290389976,2.0,RQGV
901,0.698994162,2.0,RRGV
902,0.5947496879999999,2.0,RSGV
903,0.272821109,2.0,RTGV
904,0.76515305,2.0,RVGV
905,1.142633483,2.0,RWGV
906,1.893002232,2.0,RYGV
907,0.20411022899999998,2.0,SAGV
908,0.252628671,2.0,SCGV
909,0.0017,2.0,SDAV
910,0.0154,2.0,SDCV
911,0.000781,2.0,SDDV
912,0.0028,2.0,SDEV
913,0.004079999999999999,2.0,SDFV
914,0.0366,2.0,SDGA
915,0.11929798,2.0,SDGC
916,0.00116,2.0,SDGE
917,0.101563875,2.0,SDGF
918,0.00998,2.0,SDGG
919,0.172639927,2.0,SDGH
920,0.0259,2.0,SDGI
921,0.0038299999999999996,2.0,SDGK
922,0.0762,2.0,SDGL
923,0.165383618,2.0,SDGM
924,0.0144,2.0,SDGN
925,0.00203,2.0,SDGP
926,0.0177,2.0,SDGQ
927,0.00259,2.0,SDGR
928,0.170943192,2.0,SDGS
929,0.15651068699999998,2.0,SDGT
930,0.257175597,2.0,SDGW
931,0.00658,2.0,SDGY
932,0.0,2.0,SDHV
933,0.00418,2.0,SDIV
934,0.0,2.0,SDKV
935,0.0033,2.0,SDLV
936,0.00268,2.0,SDMV
937,0.005370000000000001,2.0,SDNV
938,0.00214,2.0,SDPV
939,0.0,2.0,SDQV
940,0.00109,2.0,SDRV
941,0.0037700000000000003,2.0,SDSV
942,0.0,2.0,SDTV
943,0.00317,2.0,SDVV
944,0.00286,2.0,SDWV
945,0.0026100000000000003,2.0,SDYV
946,0.0391,2.0,SEGV
947,0.880982148,2.0,SFGV
948,0.0399,2.0,SGGV
949,0.674874047,2.0,SHGV
950,0.183030876,2.0,SIGV
951,0.11255511900000001,2.0,SKGV
952,0.0466,2.0,SLGV
953,0.0925,2.0,SMGV
954,0.104382205,2.0,SNGV
955,0.00818,2.0,SPGV
956,0.101915464,2.0,SQGV
957,0.199856361,2.0,SRGV
958,0.201458713,2.0,SSGV
959,0.0734,2.0,STGV
960,0.20400327699999998,2.0,SVGV
961,0.8968450020000001,2.0,SWGV
962,1.5217373790000002,2.0,SYGV
963,1.105369054,2.0,TAGV
964,0.902584775,2.0,TCGV
965,0.024,2.0,TDAV
966,0.0137,2.0,TDCV
967,0.0102,2.0,TDDV
968,0.0,2.0,TDEV
969,0.0411,2.0,TDFV
970,0.188931231,2.0,TDGA
971,0.31829032399999996,2.0,TDGC
972,0.0294,2.0,TDGE
973,0.113413794,2.0,TDGF
974,0.00571,2.0,TDGG
975,0.14022868300000002,2.0,TDGH
976,0.0211,2.0,TDGI
977,0.0196,2.0,TDGK
978,0.155014345,2.0,TDGL
979,0.25300000100000003,2.0,TDGM
980,0.0953,2.0,TDGN
981,0.00577,2.0,TDGP
982,0.0633,2.0,TDGQ
983,0.0,2.0,TDGR
984,0.370520064,2.0,TDGS
985,0.30250679199999997,2.0,TDGT
986,0.20741441600000002,2.0,TDGW
987,0.0161,2.0,TDGY
988,0.0,2.0,TDHV
989,0.00945,2.0,TDIV
990,0.0,2.0,TDKV
991,0.0,2.0,TDLV
992,0.0,2.0,TDMV
993,0.0,2.0,TDNV
994,0.0,2.0,TDPV
995,0.0,2.0,TDQV
996,0.0,2.0,TDRV
997,0.0,2.0,TDSV
998,0.0,2.0,TDTV
999,0.0,2.0,TDVV
1000,0.0,2.0,TDWV
1001,0.0,2.0,TDYV
1002,0.22840277899999997,2.0,TEGV
1003,2.695690211,2.0,TFGV
1004,0.24989951100000002,2.0,TGGV
1005,2.073656809,2.0,THGV
1006,1.352541674,2.0,TIGV
1007,0.698034897,2.0,TKGV
1008,0.249519262,2.0,TLGV
1009,0.471162304,2.0,TMGV
1010,0.880804171,2.0,TNGV
1011,0.0405,2.0,TPGV
1012,0.54816667,2.0,TQGV
1013,1.0650782220000001,2.0,TRGV
1014,1.166588878,2.0,TSGV
1015,0.5969563729999999,2.0,TTGV
1016,1.284032432,2.0,TVGV
1017,3.2571298630000003,2.0,TWGV
1018,3.686141176,2.0,TYGV
1019,0.259548613,2.0,VAAV
1020,0.18519144199999998,2.0,VACV
1021,0.0225,2.0,VADV
1022,0.0171,2.0,VAEV
1023,0.378852391,2.0,VAFV
1024,1.7515325519999998,2.0,VAGA
1025,2.8002731069999998,2.0,VAGC
1026,0.0352,2.0,VAGE
1027,1.6210071519999998,2.0,VAGF
1028,0.565451204,2.0,VAGG
1029,0.0769,2.0,VAGH
1030,0.583695991,2.0,VAGI
1031,0.0033399999999999997,2.0,VAGK
1032,1.215402329,2.0,VAGL
1033,2.485872106,2.0,VAGM
1034,1.187694451,2.0,VAGN
1035,0.0188,2.0,VAGP
1036,0.0677,2.0,VAGQ
1037,0.00519,2.0,VAGR
1038,0.834746205,2.0,VAGS
1039,0.9703759240000001,2.0,VAGT
1040,0.558133336,2.0,VAGW
1041,0.104050155,2.0,VAGY
1042,0.0,2.0,VAHV
1043,0.00147,2.0,VAIV
1044,0.0,2.0,VAKV
1045,0.058,2.0,VALV
1046,0.0325,2.0,VAMV
1047,0.0134,2.0,VANV
1048,0.00435,2.0,VAPV
1049,0.0219,2.0,VAQV
1050,0.00674,2.0,VARV
1051,0.0405,2.0,VASV
1052,0.00857,2.0,VATV
1053,0.00511,2.0,VAVV
1054,0.0,2.0,VAWV
1055,0.0953,2.0,VAYV
1056,0.277563758,2.0,VCAV
1057,0.216259846,2.0,VCCV
1058,0.0239,2.0,VCDV
1059,0.0219,2.0,VCEV
1060,0.493215977,2.0,VCFV
1061,1.4524724869999999,2.0,VCGA
1062,1.47192902,2.0,VCGC
1063,0.0744,2.0,VCGE
1064,1.4611343980000002,2.0,VCGF
1065,0.435451925,2.0,VCGG
1066,0.111959771,2.0,VCGH
1067,0.465941669,2.0,VCGI
1068,0.027,2.0,VCGK
1069,0.92777383,2.0,VCGL
1070,1.625834836,2.0,VCGM
1071,0.858607998,2.0,VCGN
1072,0.0237,2.0,VCGP
1073,0.180676825,2.0,VCGQ
1074,0.0169,2.0,VCGR
1075,0.756246263,2.0,VCGS
1076,0.6977010859999999,2.0,VCGT
1077,0.535551955,2.0,VCGW
1078,0.14876499599999998,2.0,VCGY
1079,0.00381,2.0,VCHV
1080,0.0032600000000000003,2.0,VCIV
1081,0.0069099999999999995,2.0,VCKV
1082,0.0829,2.0,VCLV
1083,0.0373,2.0,VCMV
1084,0.0293,2.0,VCNV
1085,0.0259,2.0,VCPV
1086,0.0152,2.0,VCQV
1087,0.0171,2.0,VCRV
1088,0.0495,2.0,VCSV
1089,0.0144,2.0,VCTV
1090,0.0405,2.0,VCVV
1091,0.044,2.0,VCWV
1092,0.157671596,2.0,VCYV
1093,4.157983125,2.0,VDAA
1094,1.6411977999999998,2.0,VDAC
1095,0.0,2.0,VDAE
1096,0.150182649,2.0,VDAF
1097,2.367853965,2.0,VDAG
1098,0.0,2.0,VDAH
1099,0.154916668,2.0,VDAI
1100,0.00498,2.0,VDAK
1101,0.853514263,2.0,VDAL
1102,1.502563996,2.0,VDAM
1103,0.00685,2.0,VDAN
1104,0.017,2.0,VDAP
1105,0.0,2.0,VDAQ
1106,0.00105,2.0,VDAR
1107,0.9460683529999999,2.0,VDAS
1108,0.190666668,2.0,VDAT
1109,0.0087,2.0,VDAW
1110,0.0102,2.0,VDAY
1111,3.687142125,2.0,VDCA
1112,1.575979175,2.0,VDCC
1113,0.0105,2.0,VDCE
1114,0.00979,2.0,VDCF
1115,1.918583344,2.0,VDCG
1116,0.0,2.0,VDCH
1117,0.0489,2.0,VDCI
1118,0.00945,2.0,VDCK
1119,0.0485,2.0,VDCL
1120,0.10541666699999999,2.0,VDCM
1121,0.0152,2.0,VDCN
1122,0.0175,2.0,VDCP
1123,0.00914,2.0,VDCQ
1124,0.0032600000000000003,2.0,VDCR
1125,0.241626098,2.0,VDCS
1126,0.158843751,2.0,VDCT
1127,0.0102,2.0,VDCW
1128,0.00703,2.0,VDCY
1129,0.00351,2.0,VDDA
1130,0.00583,2.0,VDDC
1131,0.0,2.0,VDDE
1132,0.0,2.0,VDDF
1133,0.00375,2.0,VDDG
1134,0.0,2.0,VDDH
1135,0.00945,2.0,VDDI
1136,0.0,2.0,VDDK
1137,0.0028399999999999996,2.0,VDDL
1138,0.00571,2.0,VDDM
1139,0.0,2.0,VDDN
1140,0.00144,2.0,VDDP
1141,0.0,2.0,VDDQ
1142,0.00484,2.0,VDDR
1143,0.00896,2.0,VDDS
1144,0.0028,2.0,VDDT
1145,0.0,2.0,VDDW
1146,0.0,2.0,VDDY
1147,0.006679999999999999,2.0,VDEA
1148,0.0,2.0,VDEC
1149,0.0,2.0,VDEE
1150,0.0,2.0,VDEF
1151,0.0,2.0,VDEG
1152,0.00489,2.0,VDEH
1153,0.0,2.0,VDEI
1154,0.0,2.0,VDEK
1155,0.005370000000000001,2.0,VDEL
1156,0.0,2.0,VDEM
1157,0.0,2.0,VDEN
1158,0.0028899999999999998,2.0,VDEP
1159,0.011,2.0,VDEQ
1160,0.00315,2.0,VDER
1161,0.0,2.0,VDES
1162,0.0,2.0,VDET
1163,0.0,2.0,VDEW
1164,0.0,2.0,VDEY
1165,1.499540378,2.0,VDFA
1166,0.11639155300000001,2.0,VDFC
1167,0.0,2.0,VDFE
1168,0.0050799999999999994,2.0,VDFF
1169,2.650867063,2.0,VDFG
1170,0.00295,2.0,VDFH
1171,0.00831,2.0,VDFI
1172,0.0037,2.0,VDFK
1173,0.00778,2.0,VDFL
1174,0.0185,2.0,VDFM
1175,0.00274,2.0,VDFN
1176,0.0539,2.0,VDFP
1177,0.00489,2.0,VDFQ
1178,0.00227,2.0,VDFR
1179,0.0683,2.0,VDFS
1180,0.523541995,2.0,VDFT
1181,0.005370000000000001,2.0,VDFW
1182,0.0,2.0,VDFY
1183,0.0219,2.0,VDHA
1184,0.0228,2.0,VDHC
1185,0.0,2.0,VDHF
1186,0.0,2.0,VDHG
1187,0.0,2.0,VDHH
1188,0.0,2.0,VDHI
1189,0.0119,2.0,VDHL
1190,0.0211,2.0,VDHN
1191,0.00685,2.0,VDHP
1192,0.0,2.0,VDHQ
1193,0.0,2.0,VDHR
1194,0.0562,2.0,VDHS
1195,0.0281,2.0,VDHT
1196,0.0,2.0,VDHY
1197,0.0,2.0,VDIA
1198,0.00527,2.0,VDIC
1199,0.00481,2.0,VDIE
1200,0.0033799999999999998,2.0,VDIF
1201,0.0452,2.0,VDIG
1202,0.0,2.0,VDIH
1203,0.00489,2.0,VDII
1204,0.0,2.0,VDIK
1205,0.0012699999999999999,2.0,VDIL
1206,0.0,2.0,VDIM
1207,0.0,2.0,VDIN
1208,0.00146,2.0,VDIP
1209,0.0,2.0,VDIQ
1210,0.0,2.0,VDIR
1211,0.0028399999999999996,2.0,VDIS
1212,0.00867,2.0,VDIT
1213,0.006679999999999999,2.0,VDIW
1214,0.0,2.0,VDIY
1215,0.0,2.0,VDKA
1216,0.0,2.0,VDKC
1217,0.0,2.0,VDKE
1218,0.0,2.0,VDKF
1219,0.0,2.0,VDKG
1220,0.0,2.0,VDKH
1221,0.0,2.0,VDKI
1222,0.0,2.0,VDKK
1223,0.00409,2.0,VDKL
1224,0.0,2.0,VDKM
1225,0.0,2.0,VDKN
1226,0.0,2.0,VDKP
1227,0.0211,2.0,VDKQ
1228,0.0,2.0,VDKR
1229,0.0,2.0,VDKS
1230,0.0087,2.0,VDKT
1231,0.0,2.0,VDKW
1232,0.0,2.0,VDKY
1233,0.8724986159999999,2.0,VDLA
1234,0.212414584,2.0,VDLC
1235,0.0,2.0,VDLE
1236,0.0141,2.0,VDLF
1237,3.1452733910000004,2.0,VDLG
1238,0.0132,2.0,VDLH
1239,0.0,2.0,VDLI
1240,0.00583,2.0,VDLK
1241,0.0108,2.0,VDLL
1242,0.0171,2.0,VDLM
1243,0.0168,2.0,VDLN
1244,0.166531646,2.0,VDLP
1245,0.0,2.0,VDLQ
1246,0.0,2.0,VDLR
1247,0.0188,2.0,VDLS
1248,1.118464292,2.0,VDLT
1249,0.0,2.0,VDLW
1250,0.00517,2.0,VDLY
1251,1.1986577840000001,2.0,VDMA
1252,0.0767,2.0,VDMC
1253,0.0,2.0,VDME
1254,0.0,2.0,VDMF
1255,1.0885023870000001,2.0,VDMG
1256,0.0,2.0,VDMH
1257,0.0,2.0,VDMI
1258,0.0,2.0,VDMK
1259,0.0114,2.0,VDML
1260,0.0105,2.0,VDMM
1261,0.0242,2.0,VDMN
1262,0.0198,2.0,VDMP
1263,0.0,2.0,VDMQ
1264,0.0,2.0,VDMR
1265,0.11930686300000001,2.0,VDMS
1266,0.165320107,2.0,VDMT
1267,0.0,2.0,VDMW
1268,0.0,2.0,VDMY
1269,0.259400299,2.0,VDNA
1270,0.0144,2.0,VDNC
1271,0.0,2.0,VDNE
1272,0.0,2.0,VDNF
1273,0.0666,2.0,VDNG
1274,0.0,2.0,VDNH
1275,0.00571,2.0,VDNI
1276,0.0,2.0,VDNK
1277,0.00358,2.0,VDNL
1278,0.0,2.0,VDNM
1279,0.0,2.0,VDNN
1280,0.00183,2.0,VDNP
1281,0.0,2.0,VDNQ
1282,0.0,2.0,VDNR
1283,0.00797,2.0,VDNS
1284,0.00818,2.0,VDNT
1285,0.0,2.0,VDNW
1286,0.00596,2.0,VDNY
1287,0.009909999999999999,2.0,VDPA
1288,0.0183,2.0,VDPC
1289,0.0,2.0,VDPE
1290,0.0,2.0,VDPF
1291,0.0105,2.0,VDPG
1292,0.0,2.0,VDPH
1293,0.0,2.0,VDPI
1294,0.0,2.0,VDPK
1295,0.0,2.0,VDPL
1296,0.0,2.0,VDPM
1297,0.00857,2.0,VDPN
1298,0.00245,2.0,VDPP
1299,0.0,2.0,VDPQ
1300,0.00571,2.0,VDPR
1301,0.0030800000000000003,2.0,VDPS
1302,0.0,2.0,VDPT
1303,0.0392,2.0,VDPW
1304,0.0,2.0,VDPY
1305,0.0144,2.0,VDQA
1306,0.0,2.0,VDQH
1307,0.0,2.0,VDQI
1308,0.0,2.0,VDQL
1309,0.0,2.0,VDQP
1310,0.0,2.0,VDQQ
1311,0.0316,2.0,VDQR
1312,0.0,2.0,VDQS
1313,0.0305,2.0,VDQT
1314,0.0274,2.0,VDQY
1315,0.00698,2.0,VDRA
1316,0.00517,2.0,VDRC
1317,0.00517,2.0,VDRE
1318,0.0,2.0,VDRF
1319,0.0164,2.0,VDRG
1320,0.00283,2.0,VDRH
1321,0.00583,2.0,VDRI
1322,0.0,2.0,VDRK
1323,0.00274,2.0,VDRL
1324,0.0,2.0,VDRM
1325,0.0,2.0,VDRN
1326,0.0018399999999999998,2.0,VDRP
1327,0.0032600000000000003,2.0,VDRQ
1328,0.00162,2.0,VDRR
1329,0.0,2.0,VDRS
1330,0.00182,2.0,VDRT
1331,0.0,2.0,VDRW
1332,0.00548,2.0,VDRY
1333,1.292416674,2.0,VDSA
1334,0.0914,2.0,VDSC
1335,0.00238,2.0,VDSE
1336,0.0,2.0,VDSF
1337,0.0649,2.0,VDSG
1338,0.0021899999999999997,2.0,VDSH
1339,0.00866,2.0,VDSI
1340,0.0,2.0,VDSK
1341,0.0154,2.0,VDSL
1342,0.008140000000000001,2.0,VDSM
1343,0.00748,2.0,VDSN
1344,0.0,2.0,VDSP
1345,0.00469,2.0,VDSQ
1346,0.00197,2.0,VDSR
1347,0.054,2.0,VDSS
1348,0.0196,2.0,VDST
1349,0.0,2.0,VDSW
1350,0.0,2.0,VDSY
1351,0.0317,2.0,VDTA
1352,0.00609,2.0,VDTC
1353,0.00392,2.0,VDTE
1354,0.00548,2.0,VDTF
1355,0.0126,2.0,VDTG
1356,0.0,2.0,VDTH
1357,0.0,2.0,VDTI
1358,0.00498,2.0,VDTK
1359,0.0026,2.0,VDTL
1360,0.0,2.0,VDTM
1361,0.0,2.0,VDTN
1362,0.0,2.0,VDTP
1363,0.0,2.0,VDTQ
1364,0.00157,2.0,VDTR
1365,0.00266,2.0,VDTS
1366,0.00317,2.0,VDTT
1367,0.0,2.0,VDTW
1368,0.00415,2.0,VDTY
1369,0.0287,2.0,VDVA
1370,0.0239,2.0,VDVC
1371,0.00206,2.0,VDVE
1372,0.0,2.0,VDVF
1373,0.297380418,2.0,VDVG
1374,0.0,2.0,VDVH
1375,0.00517,2.0,VDVI
1376,0.0,2.0,VDVK
1377,0.00541,2.0,VDVL
1378,0.00481,2.0,VDVM
1379,0.00182,2.0,VDVN
1380,0.0024100000000000002,2.0,VDVP
1381,0.0,2.0,VDVQ
1382,0.0021899999999999997,2.0,VDVR
1383,0.00488,2.0,VDVS
1384,0.0622,2.0,VDVT
1385,0.0,2.0,VDVW
1386,0.007409999999999999,2.0,VDVY
1387,0.0274,2.0,VDWA
1388,0.0,2.0,VDWF
1389,0.0228,2.0,VDWG
1390,0.0,2.0,VDWH
1391,0.0,2.0,VDWI
1392,0.0,2.0,VDWL
1393,0.0,2.0,VDWM
1394,0.0,2.0,VDWN
1395,0.0,2.0,VDWP
1396,0.0,2.0,VDWQ
1397,0.0,2.0,VDWR
1398,0.0,2.0,VDWS
1399,0.0107,2.0,VDWT
1400,0.0,2.0,VDWW
1401,0.0,2.0,VDWY
1402,0.266574202,2.0,VDYA
1403,0.0411,2.0,VDYC
1404,0.0,2.0,VDYE
1405,0.0105,2.0,VDYF
1406,1.048666672,2.0,VDYG
1407,0.0,2.0,VDYH
1408,0.0,2.0,VDYI
1409,0.0,2.0,VDYK
1410,0.0,2.0,VDYL
1411,0.0,2.0,VDYM
1412,0.0358,2.0,VDYN
1413,0.0882,2.0,VDYP
1414,0.007209999999999999,2.0,VDYQ
1415,0.0,2.0,VDYR
1416,0.0283,2.0,VDYS
1417,0.0881,2.0,VDYT
1418,0.0,2.0,VDYW
1419,0.0,2.0,VDYY
1420,0.0734,2.0,VEAV
1421,0.0332,2.0,VECV
1422,0.0031899999999999997,2.0,VEDV
1423,0.00945,2.0,VEEV
1424,0.0959,2.0,VEFV
1425,0.45859194799999997,2.0,VEGA
1426,0.6852083370000001,2.0,VEGC
1427,0.0161,2.0,VEGE
1428,0.608824457,2.0,VEGF
1429,0.130410619,2.0,VEGG
1430,0.0218,2.0,VEGH
1431,0.117740024,2.0,VEGI
1432,0.0033,2.0,VEGK
1433,0.281475624,2.0,VEGL
1434,1.066862013,2.0,VEGM
1435,0.107551688,2.0,VEGN
1436,0.00414,2.0,VEGP
1437,0.0333,2.0,VEGQ
1438,0.00318,2.0,VEGR
1439,0.175725202,2.0,VEGS
1440,0.15771275699999998,2.0,VEGT
1441,0.189489713,2.0,VEGW
1442,0.0112,2.0,VEGY
1443,0.0,2.0,VEHV
1444,0.00315,2.0,VEIV
1445,0.0,2.0,VEKV
1446,0.00674,2.0,VELV
1447,0.00979,2.0,VEMV
1448,0.00647,2.0,VENV
1449,0.0,2.0,VEPV
1450,0.0125,2.0,VEQV
1451,0.0,2.0,VERV
1452,0.0144,2.0,VESV
1453,0.0015400000000000001,2.0,VETV
1454,0.0104,2.0,VEVV
1455,0.0,2.0,VEWV
1456,0.0284,2.0,VEYV
1457,0.33636496299999996,2.0,VFAV
1458,0.0854,2.0,VFCV
1459,0.011,2.0,VFDV
1460,0.0136,2.0,VFEV
1461,0.0589,2.0,VFFV
1462,1.70807468,2.0,VFGA
1463,3.7035178710000003,2.0,VFGC
1464,0.694344448,2.0,VFGD
1465,0.168709783,2.0,VFGE
1466,2.8882813880000002,2.0,VFGF
1467,0.819555365,2.0,VFGG
1468,0.250921363,2.0,VFGH
1469,1.5481586859999998,2.0,VFGI
1470,0.0201,2.0,VFGK
1471,2.6642971369999997,2.0,VFGL
1472,4.033624092,2.0,VFGM
1473,3.094275933,2.0,VFGN
1474,0.0242,2.0,VFGP
1475,0.451043511,2.0,VFGQ
1476,0.00924,2.0,VFGR
1477,0.7962929440000001,2.0,VFGS
1478,0.974682773,2.0,VFGT
1479,0.971786064,2.0,VFGW
1480,0.150400351,2.0,VFGY
1481,0.0151,2.0,VFHV
1482,0.00275,2.0,VFIV
1483,0.00374,2.0,VFKV
1484,0.013,2.0,VFLV
1485,0.0153,2.0,VFMV
1486,0.0124,2.0,VFNV
1487,0.00536,2.0,VFPV
1488,0.0097,2.0,VFQV
1489,0.0042899999999999995,2.0,VFRV
1490,0.0351,2.0,VFSV
1491,0.00297,2.0,VFTV
1492,0.00864,2.0,VFVV
1493,0.007940000000000001,2.0,VFWV
1494,0.0107,2.0,VFYV
1495,0.141545384,2.0,VGAV
1496,0.20487037100000002,2.0,VGCV
1497,0.0845,2.0,VGDV
1498,0.6763669390000001,2.0,VGEV
1499,0.0372,2.0,VGFV
1500,0.165091131,2.0,VGGA
1501,0.7537291709999999,2.0,VGGC
1502,0.0026100000000000003,2.0,VGGE
1503,0.779673952,2.0,VGGF
1504,0.0754,2.0,VGGG
1505,0.0199,2.0,VGGH
1506,0.156619048,2.0,VGGI
1507,0.0,2.0,VGGK
1508,0.287856367,2.0,VGGL
1509,0.6894467390000001,2.0,VGGM
1510,0.149500001,2.0,VGGN
1511,0.00253,2.0,VGGP
1512,0.0186,2.0,VGGQ
1513,0.00165,2.0,VGGR
1514,0.107972223,2.0,VGGS
1515,0.15785812300000002,2.0,VGGT
1516,0.0871,2.0,VGGW
1517,0.00238,2.0,VGGY
1518,0.0685,2.0,VGHV
1519,0.0567,2.0,VGIV
1520,0.0727,2.0,VGKV
1521,0.0183,2.0,VGLV
1522,0.0394,2.0,VGMV
1523,0.110865169,2.0,VGNV
1524,0.0395,2.0,VGPV
1525,0.534111114,2.0,VGQV
1526,0.074,2.0,VGRV
1527,0.47058000299999997,2.0,VGSV
1528,0.213692092,2.0,VGTV
1529,0.0824,2.0,VGVV
1530,0.00571,2.0,VGWV
1531,0.0218,2.0,VGYV
1532,0.45796202799999997,2.0,VHAV
1533,0.130257426,2.0,VHCV
1534,0.022,2.0,VHDV
1535,0.0382,2.0,VHEV
1536,0.40618656399999997,2.0,VHFV
1537,2.788874921,2.0,VHGA
1538,3.158259117,2.0,VHGC
1539,0.18959148,2.0,VHGE
1540,3.086416683,2.0,VHGF
1541,1.567041675,2.0,VHGG
1542,0.285679168,2.0,VHGH
1543,1.2463579009999999,2.0,VHGI
1544,0.0154,2.0,VHGK
1545,2.442170628,2.0,VHGL
1546,4.774489848,2.0,VHGM
1547,1.936348004,2.0,VHGN
1548,0.0182,2.0,VHGP
1549,0.426890858,2.0,VHGQ
1550,0.00852,2.0,VHGR
1551,1.158223125,2.0,VHGS
1552,1.261598025,2.0,VHGT
1553,1.3481334759999999,2.0,VHGW
1554,0.25893299999999997,2.0,VHGY
1555,0.0296,2.0,VHHV
1556,0.00313,2.0,VHIV
1557,0.0050799999999999994,2.0,VHKV
1558,0.0318,2.0,VHLV
1559,0.0177,2.0,VHMV
1560,0.011,2.0,VHNV
1561,0.0,2.0,VHPV
1562,0.0,2.0,VHQV
1563,0.00199,2.0,VHRV
1564,0.0674,2.0,VHSV
1565,0.0030800000000000003,2.0,VHTV
1566,0.0167,2.0,VHVV
1567,0.011,2.0,VHWV
1568,0.0669,2.0,VHYV
1569,0.344799608,2.0,VIAV
1570,0.224250001,2.0,VICV
1571,0.0107,2.0,VIDV
1572,0.0070599999999999994,2.0,VIEV
1573,0.270322329,2.0,VIFV
1574,1.9298059019999998,2.0,VIGA
1575,1.9539313930000002,2.0,VIGC
1576,0.0869,2.0,VIGE
1577,0.9283129040000001,2.0,VIGF
1578,0.620640628,2.0,VIGG
1579,0.0584,2.0,VIGH
1580,0.547191284,2.0,VIGI
1581,0.0037799999999999995,2.0,VIGK
1582,0.759897565,2.0,VIGL
1583,0.927353995,2.0,VIGM
1584,1.097708339,2.0,VIGN
1585,0.0107,2.0,VIGP
1586,0.157314103,2.0,VIGQ
1587,0.00528,2.0,VIGR
1588,0.936333862,2.0,VIGS
1589,0.871270131,2.0,VIGT
1590,0.202002977,2.0,VIGW
1591,0.0316,2.0,VIGY
1592,0.00298,2.0,VIHV
1593,0.0040100000000000005,2.0,VIIV
1594,0.00205,2.0,VIKV
1595,0.0297,2.0,VILV
1596,0.0282,2.0,VIMV
1597,0.00936,2.0,VINV
1598,0.0025399999999999997,2.0,VIPV
1599,0.0222,2.0,VIQV
1600,0.00321,2.0,VIRV
1601,0.0474,2.0,VISV
1602,0.00195,2.0,VITV
1603,0.0125,2.0,VIVV
1604,0.0036299999999999995,2.0,VIWV
1605,0.0365,2.0,VIYV
1606,0.194603265,2.0,VKAV
1607,0.100775371,2.0,VKCV
1608,0.009340000000000001,2.0,VKDV
1609,0.006229999999999999,2.0,VKEV
1610,0.11183117199999999,2.0,VKFV
1611,1.68741052,2.0,VKGA
1612,1.8587444869999998,2.0,VKGC
1613,0.0548,2.0,VKGD
1614,0.0249,2.0,VKGE
1615,1.318550986,2.0,VKGF
1616,0.594469576,2.0,VKGG
1617,0.0349,2.0,VKGH
1618,0.318831634,2.0,VKGI
1619,0.0115,2.0,VKGK
1620,0.702599929,2.0,VKGL
1621,1.784650824,2.0,VKGM
1622,0.344885155,2.0,VKGN
1623,0.0114,2.0,VKGP
1624,0.0819,2.0,VKGQ
1625,0.00335,2.0,VKGR
1626,0.846205874,2.0,VKGS
1627,0.684106969,2.0,VKGT
1628,0.371721164,2.0,VKGW
1629,0.0551,2.0,VKGY
1630,0.00831,2.0,VKHV
1631,0.00117,2.0,VKIV
1632,0.00179,2.0,VKKV
